customer_id,subscription_type,plan_type,auto_renew,avg_articles_per_week,days_since_last_login,support_tickets_last_90d,discount_used_last_renewal,email_open_rate,time_spent_per_session_mins,region,most_read_category,completion_rate,article_skips_per_week,primary_device,previous_renewal_status,last_campaign_engaged,campaign_ctr,nps_score,sentiment_score,subscription_start_date,subscription_end_date,csat_score,customer_age,gender,signup_source,payment_method,downgrade_history,subscription_status
864,Digital+Print,Monthly,Yes,5.28,13,1,No,0.18,12.85,North America,Finance,0.61,0,Mobile,Auto,None,0.16,69,0.51,2022-11-24 05:54:16.428831,2023-11-24 05:54:16.428831,2,65,Female,Web,Credit Card,Yes,Active
865,Digital,Annual,Yes,4.1,24,1,No,0.5,5.9,Europe,Politics,0.52,0,Desktop,Auto,Newsletter Promo,0.25,15,-0.92,2024-08-06 05:54:16.428833,2025-08-06 05:54:16.428833,4,20,Female,Web,Credit Card,No,Active
866,Digital,Annual,Yes,5.67,23,1,Yes,0.85,12.43,North America,Culture,0.73,0,Desktop,Manual,Newsletter Promo,0.25,-35,-0.16,2023-03-30 05:54:16.428835,2024-03-29 05:54:16.428835,1,32,Female,Web,Debit Card,No,Active
867,Digital+Print,Monthly,Yes,0.52,29,1,No,0.02,15.87,Asia,Finance,0.43,2,Desktop,Auto,Newsletter Promo,0.25,15,-0.01,2023-02-15 05:54:16.428837,2024-02-15 05:54:16.428837,4,62,Male,Referral,Debit Card,No,Cancelled
868,Digital,Monthly,Yes,2.21,28,0,Yes,0.6,9.88,Others,Environment,0.74,2,Desktop,Manual,None,0.29,38,-0.53,2024-10-06 05:54:16.428839,2025-10-06 05:54:16.428839,1,48,Female,Web,Credit Card,No,Active
869,Digital+Print,Monthly,No,1.9,19,1,Yes,0.28,20.4,Europe,Politics,0.42,0,Mobile,Manual,Newsletter Promo,0.06,0,0.19,2024-09-13 05:54:16.428842,2025-09-13 05:54:16.428842,1,28,Male,Web,Credit Card,No,Cancelled
870,Digital+Print,Annual,Yes,4.08,20,0,No,0.86,3.1,North America,Technology,0.34,1,Mobile,Auto,Survey,0.42,-51,0.87,2024-09-01 05:54:16.428843,2025-09-01 05:54:16.428843,4,63,Male,Mobile App,Credit Card,Yes,Active
871,Digital+Print,Annual,Yes,1.42,28,1,Yes,0.28,12.78,North America,Environment,0.53,1,Desktop,Auto,None,0.49,-30,-0.46,2025-02-15 05:54:16.428846,2026-02-15 05:54:16.428846,4,56,Female,Web,Credit Card,Yes,Cancelled
872,Digital,Monthly,Yes,4.14,20,0,Yes,0.69,14.67,Europe,Technology,0.46,0,Mobile,Auto,Survey,0.09,62,0.62,2023-06-28 05:54:16.428848,2024-06-27 05:54:16.428848,1,36,Male,Referral,PayPal,No,Active
873,Digital,Monthly,Yes,5.06,21,4,No,0.67,13.57,Europe,Culture,0.92,2,Mobile,Auto,Retention Offer,0.22,-21,0.27,2024-04-06 05:54:16.428850,2025-04-06 05:54:16.428850,2,32,Male,Web,PayPal,No,Active
874,Espresso,Annual,Yes,4.04,2,0,Yes,0.22,9.18,Asia,Culture,0.34,1,Mobile,Manual,Newsletter Promo,0.37,-22,-0.65,2024-04-16 05:54:16.428859,2025-04-16 05:54:16.428859,2,55,Female,Web,Credit Card,Yes,Active
875,Digital+Print,Annual,Yes,3.43,4,3,No,0.03,8.84,North America,Finance,0.42,0,Mobile,Manual,Retention Offer,0.11,-81,-0.18,2024-09-29 05:54:16.428862,2025-09-29 05:54:16.428862,2,37,Male,Web,Credit Card,No,Active
876,Digital+Print,Monthly,Yes,1.52,15,0,Yes,0.41,11.78,Asia,Technology,0.68,1,Desktop,Auto,Newsletter Promo,0.07,55,0.15,2023-07-21 05:54:16.428864,2024-07-20 05:54:16.428864,3,39,Male,Web,PayPal,No,Cancelled
877,Espresso,Monthly,Yes,1.73,17,3,Yes,0.29,13.26,Europe,Politics,0.64,1,Mobile,Auto,None,0.32,22,0.82,2023-02-24 05:54:16.428866,2024-02-24 05:54:16.428866,1,24,Male,Web,Credit Card,Yes,Cancelled
878,Espresso,Monthly,No,4.87,25,0,No,0.81,12.41,North America,Finance,0.33,0,Mobile,Manual,Retention Offer,0.25,-64,0.43,2023-06-23 05:54:16.428868,2024-06-22 05:54:16.428868,3,31,Male,Web,Credit Card,No,Cancelled
879,Digital+Print,Monthly,Yes,4.17,16,0,No,0.8,14.16,Europe,Politics,0.31,1,Mobile,Auto,Newsletter Promo,0.48,-98,-0.32,2023-07-20 05:54:16.428870,2024-07-19 05:54:16.428870,3,21,Male,Mobile App,Credit Card,Yes,Active
880,Digital,Monthly,No,2.94,10,1,Yes,0.46,5.92,North America,Technology,0.99,3,Mobile,Manual,Retention Offer,0.16,-8,0.22,2024-11-09 05:54:16.428872,2025-11-09 05:54:16.428872,1,26,Male,Web,Credit Card,Yes,Active
881,Espresso,Monthly,Yes,2.37,16,0,No,0.61,9.09,Europe,Finance,0.76,0,Tablet,Manual,Newsletter Promo,0.29,86,-1.38,2024-11-28 05:54:16.428874,2025-11-28 05:54:16.428874,3,56,Male,Web,Credit Card,No,Active
882,Digital+Print,Annual,Yes,0.0,15,1,No,0.6,6.24,Asia,Finance,0.56,2,Mobile,Auto,None,0.31,0,0.48,2023-06-22 05:54:16.428876,2024-06-21 05:54:16.428876,1,42,Female,Web,Debit Card,No,Active
883,Espresso,Monthly,No,1.39,25,1,No,0.83,8.46,Europe,Politics,0.63,2,Tablet,Auto,None,0.17,54,-0.36,2023-02-10 05:54:16.428878,2024-02-10 05:54:16.428878,5,64,Male,Mobile App,Credit Card,No,Cancelled
884,Digital,Annual,No,5.87,22,4,No,0.43,14.06,Asia,Environment,0.49,1,Desktop,Manual,None,0.32,-69,-0.5,2025-01-15 05:54:16.428880,2026-01-15 05:54:16.428880,5,52,Female,Web,PayPal,No,Cancelled
885,Digital,Monthly,No,1.08,1,0,No,0.28,10.43,Europe,Politics,0.54,0,Desktop,Auto,Newsletter Promo,0.2,-53,-0.13,2024-09-19 05:54:16.428883,2025-09-19 05:54:16.428883,1,54,Female,Web,Credit Card,No,Cancelled
886,Digital+Print,Monthly,Yes,3.28,3,0,No,0.27,20.43,North America,Politics,0.75,1,Mobile,Auto,Survey,0.33,-55,-0.6,2024-07-21 05:54:16.428885,2025-07-21 05:54:16.428885,1,66,Male,Mobile App,PayPal,No,Active
887,Digital,Monthly,Yes,4.51,20,2,No,0.54,10.77,Europe,Politics,0.92,0,Mobile,Manual,None,0.36,13,-0.07,2024-04-06 05:54:16.428889,2025-04-06 05:54:16.428889,1,44,Male,Web,Credit Card,No,Active
888,Digital,Monthly,Yes,1.12,6,1,Yes,0.45,10.24,Europe,Environment,0.43,0,Desktop,Manual,Newsletter Promo,0.15,-6,0.55,2024-04-22 05:54:16.428893,2025-04-22 05:54:16.428893,2,45,Female,Web,Credit Card,No,Cancelled
889,Digital,Annual,Yes,3.28,1,2,No,0.44,10.42,North America,Environment,0.89,1,Desktop,Auto,Newsletter Promo,0.41,-54,-0.96,2024-12-21 05:54:16.428896,2025-12-21 05:54:16.428896,1,41,Male,Web,Credit Card,Yes,Active
890,Digital,Annual,Yes,4.41,29,1,No,0.09,7.45,North America,Technology,0.39,1,Mobile,Auto,Survey,0.12,-61,-0.01,2024-03-21 05:54:16.428900,2025-03-21 05:54:16.428900,4,50,Female,Web,PayPal,No,Active
891,Espresso,Monthly,Yes,3.02,5,1,No,0.72,9.77,Europe,Culture,0.45,1,Mobile,Auto,None,0.25,30,-0.05,2024-09-21 05:54:16.428904,2025-09-21 05:54:16.428904,5,50,Male,Mobile App,PayPal,No,Active
892,Digital,Monthly,Yes,7.3,16,0,No,0.21,14.51,North America,Politics,0.33,1,Mobile,Auto,None,0.35,15,0.28,2024-11-07 05:54:16.428908,2025-11-07 05:54:16.428908,5,33,Male,Web,Debit Card,No,Active
893,Digital,Annual,Yes,0.5,6,1,No,0.2,10.46,North America,Environment,0.4,4,Tablet,Auto,Newsletter Promo,0.27,56,-0.07,2024-01-13 05:54:16.428910,2025-01-12 05:54:16.428910,1,40,Male,Web,Credit Card,No,Active
894,Digital+Print,Monthly,Yes,4.59,24,1,No,0.41,6.83,Europe,Politics,0.94,2,Mobile,Auto,Newsletter Promo,0.13,-10,0.5,2022-12-21 05:54:16.428913,2023-12-21 05:54:16.428913,5,63,Male,Web,Credit Card,No,Active
895,Digital+Print,Monthly,No,2.74,4,0,No,0.23,6.3,North America,Politics,0.62,3,Desktop,Auto,None,0.33,-43,0.71,2024-02-01 05:54:16.428915,2025-01-31 05:54:16.428915,1,28,Male,Referral,Credit Card,No,Active
896,Digital+Print,Annual,Yes,4.16,4,2,Yes,0.58,8.2,Others,Politics,0.35,3,Desktop,Auto,None,0.27,77,0.54,2023-08-30 05:54:16.428916,2024-08-29 05:54:16.428916,1,63,Male,Web,Credit Card,No,Active
897,Digital+Print,Monthly,Yes,3.66,19,0,Yes,0.37,10.3,North America,Technology,0.97,2,Desktop,Auto,None,0.27,-91,-0.34,2023-12-14 05:54:16.428919,2024-12-13 05:54:16.428919,5,57,Male,Mobile App,Credit Card,No,Active
898,Espresso,Monthly,No,1.9,15,2,Yes,0.45,14.77,Asia,Culture,0.92,1,Desktop,Auto,None,0.47,-40,1.0,2025-03-08 05:54:16.428921,2026-03-08 05:54:16.428921,5,36,Female,Web,PayPal,No,Cancelled
899,Digital+Print,Monthly,Yes,3.34,18,0,Yes,0.54,4.64,Europe,Finance,0.83,2,Mobile,Auto,Newsletter Promo,0.25,10,-0.55,2025-01-25 05:54:16.428923,2026-01-25 05:54:16.428923,4,51,Male,Mobile App,Credit Card,No,Active
900,Digital+Print,Annual,No,0.21,8,0,Yes,0.2,8.72,Asia,Environment,0.95,1,Tablet,Auto,None,0.27,20,0.39,2023-10-01 05:54:16.428926,2024-09-30 05:54:16.428926,3,40,Female,Mobile App,PayPal,No,Cancelled
901,Digital,Monthly,No,3.9,4,1,No,0.16,10.58,North America,Finance,0.45,0,Desktop,Manual,Survey,0.26,-40,0.61,2025-04-08 05:54:16.428929,2026-04-08 05:54:16.428929,4,27,Male,Web,Credit Card,No,Active
902,Digital,Monthly,Yes,3.45,7,0,Yes,0.88,2.67,Others,Politics,0.89,3,Desktop,Auto,None,0.54,50,1.07,2025-01-13 05:54:16.428948,2026-01-13 05:54:16.428948,4,54,Male,Web,Credit Card,No,Active
903,Digital,Annual,No,3.96,8,2,No,0.43,6.67,Europe,Finance,0.78,2,Mobile,Auto,Newsletter Promo,0.23,-95,0.53,2023-01-02 05:54:16.428951,2024-01-02 05:54:16.428951,5,64,Male,Web,Credit Card,No,Active
904,Digital,Monthly,Yes,4.59,4,1,Yes,0.41,7.28,Asia,Technology,0.91,0,Desktop,Manual,Newsletter Promo,0.32,-26,-0.35,2024-10-11 05:54:16.428954,2025-10-11 05:54:16.428954,4,18,Female,Web,Credit Card,No,Active
905,Digital,Annual,Yes,3.55,9,0,Yes,0.04,6.82,North America,Culture,0.86,0,Mobile,Auto,None,0.0,87,0.49,2023-01-06 05:54:16.428958,2024-01-06 05:54:16.428958,5,19,Female,Web,Debit Card,No,Active
906,Digital,Monthly,No,3.22,24,0,No,0.5,10.77,North America,Finance,0.54,1,Mobile,Manual,None,0.01,14,-0.04,2024-05-12 05:54:16.428962,2025-05-12 05:54:16.428962,2,68,Male,Web,PayPal,Yes,Cancelled
907,Digital+Print,Annual,Yes,1.68,1,1,No,0.55,9.36,Europe,Technology,0.84,0,Desktop,Auto,None,0.55,54,0.58,2024-07-22 05:54:16.428965,2025-07-22 05:54:16.428965,1,39,Male,Web,PayPal,No,Active
908,Digital+Print,Monthly,No,1.93,8,2,No,0.56,7.78,North America,Politics,0.48,2,Desktop,Auto,Survey,0.15,82,0.13,2022-09-09 05:54:16.428969,2023-09-09 05:54:16.428969,3,34,Other,Web,Debit Card,Yes,Cancelled
909,Espresso,Monthly,Yes,4.78,10,1,Yes,0.71,11.71,Europe,Technology,0.53,1,Desktop,Auto,None,0.55,-70,0.75,2024-07-21 05:54:16.428972,2025-07-21 05:54:16.428972,2,64,Female,Mobile App,Credit Card,No,Active
910,Digital,Monthly,Yes,5.15,3,3,Yes,0.18,16.89,North America,Environment,0.38,1,Mobile,Auto,None,0.33,22,0.05,2023-08-26 05:54:16.428977,2024-08-25 05:54:16.428977,1,41,Male,Web,Credit Card,No,Active
911,Digital,Monthly,No,2.64,21,1,Yes,0.25,16.56,Europe,Politics,0.95,1,Desktop,Auto,Retention Offer,0.12,57,0.5,2023-01-01 05:54:16.428980,2024-01-01 05:54:16.428980,1,67,Female,Web,PayPal,No,Cancelled
912,Digital+Print,Annual,No,3.07,21,1,No,0.81,2.31,Others,Culture,0.5,0,Mobile,Auto,Retention Offer,0.15,-34,-0.28,2023-11-07 05:54:16.428982,2024-11-06 05:54:16.428982,3,38,Male,Mobile App,Credit Card,No,Active
913,Digital,Annual,Yes,1.64,21,0,Yes,0.95,12.31,Europe,Technology,0.66,2,Desktop,Auto,Retention Offer,0.36,-88,0.62,2024-08-27 05:54:16.428984,2025-08-27 05:54:16.428984,4,57,Male,Mobile App,Credit Card,No,Cancelled
914,Digital+Print,Monthly,Yes,4.76,1,1,No,0.14,9.29,Asia,Politics,0.57,3,Mobile,Manual,Survey,0.46,-42,-1.04,2022-09-24 05:54:16.428986,2023-09-24 05:54:16.428986,1,46,Female,Referral,Credit Card,No,Active
915,Espresso,Monthly,No,4.0,22,0,Yes,0.5,10.62,Europe,Environment,0.97,1,Desktop,Auto,Newsletter Promo,0.13,-47,0.38,2023-10-02 05:54:16.428988,2024-10-01 05:54:16.428988,3,31,Female,Mobile App,Credit Card,No,Cancelled
916,Digital,Annual,Yes,5.91,28,1,No,0.21,8.41,Europe,Finance,0.53,0,Desktop,Auto,None,0.24,3,0.22,2022-12-27 05:54:16.428990,2023-12-27 05:54:16.428990,5,25,Male,Mobile App,PayPal,No,Active
917,Digital+Print,Annual,Yes,1.68,5,1,No,0.06,10.47,Others,Finance,0.84,1,Mobile,Auto,None,0.18,-80,0.11,2022-11-25 05:54:16.428992,2023-11-25 05:54:16.428992,1,47,Female,Web,Credit Card,No,Active
918,Digital,Monthly,Yes,2.43,26,0,No,0.33,10.61,Asia,Politics,0.9,1,Mobile,Auto,None,0.23,-58,-1.05,2024-02-25 05:54:16.428994,2025-02-24 05:54:16.428994,1,39,Female,Mobile App,Credit Card,No,Active
919,Digital+Print,Monthly,Yes,3.35,13,0,Yes,0.14,7.68,Asia,Politics,0.6,0,Desktop,Manual,None,0.09,-90,-0.21,2022-09-18 05:54:16.428996,2023-09-18 05:54:16.428996,4,40,Male,Mobile App,Credit Card,No,Active
920,Digital,Monthly,Yes,3.97,0,2,Yes,0.71,6.41,North America,Culture,0.56,0,Desktop,Auto,Newsletter Promo,0.22,8,0.63,2025-03-22 05:54:16.428998,2026-03-22 05:54:16.428998,4,57,Male,Mobile App,Credit Card,No,Active
921,Digital+Print,Monthly,Yes,2.68,17,1,No,0.53,8.21,Europe,Technology,0.82,2,Desktop,Auto,None,0.33,-34,-0.39,2024-03-06 05:54:16.429000,2025-03-06 05:54:16.429000,5,68,Male,Web,PayPal,No,Active
922,Digital,Monthly,Yes,1.69,6,2,No,0.14,10.94,North America,Environment,0.94,1,Desktop,Manual,Retention Offer,0.36,65,-0.7,2024-07-01 05:54:16.429002,2025-07-01 05:54:16.429002,1,30,Male,Mobile App,Credit Card,No,Active
923,Digital,Monthly,Yes,4.32,0,0,Yes,0.01,12.4,Europe,Politics,0.83,1,Mobile,Manual,Retention Offer,0.57,-6,-0.5,2023-07-30 05:54:16.429004,2024-07-29 05:54:16.429004,4,45,Female,Mobile App,Credit Card,No,Active
924,Digital,Monthly,No,4.08,0,2,No,0.81,13.41,Europe,Politics,0.46,1,Mobile,Auto,Retention Offer,0.11,51,0.63,2025-02-17 05:54:16.429007,2026-02-17 05:54:16.429007,3,47,Male,Web,Credit Card,No,Active
925,Digital,Annual,Yes,1.63,0,2,Yes,0.18,8.02,Asia,Politics,0.92,1,Mobile,Auto,Newsletter Promo,0.38,5,0.26,2022-11-12 05:54:16.429009,2023-11-12 05:54:16.429009,1,22,Male,Mobile App,Credit Card,No,Active
926,Digital,Monthly,Yes,5.03,23,0,No,0.61,11.14,Asia,Finance,0.57,3,Mobile,Auto,Newsletter Promo,0.18,-50,0.74,2023-07-23 05:54:16.429011,2024-07-22 05:54:16.429011,3,27,Female,Web,Credit Card,No,Active
927,Digital+Print,Monthly,Yes,4.76,3,0,No,0.34,13.85,Europe,Environment,0.7,0,Desktop,Auto,None,0.26,88,0.38,2023-03-26 05:54:16.429013,2024-03-25 05:54:16.429013,2,56,Other,Mobile App,PayPal,No,Active
928,Digital+Print,Monthly,Yes,3.2,3,1,Yes,0.59,14.66,North America,Technology,0.88,1,Mobile,Auto,Newsletter Promo,0.47,-55,-0.4,2023-11-21 05:54:16.429015,2024-11-20 05:54:16.429015,5,26,Female,Mobile App,Credit Card,No,Active
929,Digital,Monthly,Yes,3.12,28,1,Yes,0.32,9.76,Asia,Finance,0.43,0,Tablet,Auto,None,0.16,-58,0.95,2024-11-06 05:54:16.429017,2025-11-06 05:54:16.429017,4,31,Female,Web,Credit Card,No,Active
930,Digital,Monthly,Yes,3.83,17,1,No,0.09,9.12,North America,Culture,0.85,0,Desktop,Manual,Retention Offer,0.22,-74,-0.27,2025-01-29 05:54:16.429019,2026-01-29 05:54:16.429019,2,55,Female,Mobile App,PayPal,No,Active
931,Digital+Print,Monthly,Yes,1.71,26,1,No,0.22,10.76,Europe,Culture,0.72,1,Desktop,Auto,Retention Offer,0.44,-16,-0.38,2024-04-26 05:54:16.429021,2025-04-26 05:54:16.429021,4,27,Female,Mobile App,PayPal,Yes,Cancelled
932,Digital,Monthly,Yes,3.05,10,2,Yes,0.19,5.4,North America,Politics,0.93,2,Tablet,Auto,None,0.19,57,0.16,2023-02-18 05:54:16.429023,2024-02-18 05:54:16.429023,2,50,Male,Web,Credit Card,Yes,Active
933,Digital+Print,Monthly,No,0.0,26,2,No,0.43,9.23,North America,Culture,0.42,1,Mobile,Auto,Survey,0.38,-7,0.24,2024-10-04 05:54:16.429025,2025-10-04 05:54:16.429025,4,28,Male,Web,Credit Card,No,Cancelled
934,Digital+Print,Monthly,Yes,4.31,0,1,Yes,0.66,12.98,Others,Finance,0.59,2,Desktop,Auto,None,0.1,26,0.45,2025-02-26 05:54:16.429027,2026-02-26 05:54:16.429027,5,57,Female,Mobile App,Credit Card,No,Active
935,Digital+Print,Monthly,Yes,0.66,27,0,No,0.26,12.57,North America,Politics,0.88,0,Mobile,Auto,Survey,0.23,90,-0.14,2024-06-14 05:54:16.429029,2025-06-14 05:54:16.429029,1,23,Male,Web,Credit Card,No,Cancelled
936,Digital,Annual,No,5.26,9,1,No,0.01,8.92,Europe,Politics,0.31,3,Mobile,Auto,None,0.41,-91,0.74,2023-01-26 05:54:16.429031,2024-01-26 05:54:16.429031,3,34,Male,Web,Credit Card,No,Active
937,Digital+Print,Monthly,Yes,2.5,8,1,Yes,0.52,10.87,North America,Finance,0.38,0,Desktop,Auto,None,0.71,30,-0.29,2023-10-26 05:54:16.429034,2024-10-25 05:54:16.429034,2,53,Female,Mobile App,Credit Card,No,Active
938,Digital,Annual,Yes,2.68,22,2,Yes,0.61,6.7,Others,Finance,0.99,1,Mobile,Auto,None,0.42,-41,-0.52,2025-02-28 05:54:16.429035,2026-02-28 05:54:16.429035,3,23,Male,Referral,Credit Card,No,Active
939,Digital,Monthly,Yes,2.06,3,1,No,0.96,12.81,Asia,Politics,0.5,0,Tablet,Auto,None,0.66,-74,-0.95,2025-01-14 05:54:16.429038,2026-01-14 05:54:16.429038,3,64,Male,Web,PayPal,No,Active
940,Digital,Monthly,No,2.57,27,2,Yes,0.59,9.69,North America,Politics,0.98,3,Desktop,Auto,Retention Offer,0.08,22,-0.09,2024-09-02 05:54:16.429040,2025-09-02 05:54:16.429040,4,27,Male,Web,PayPal,No,Cancelled
941,Digital,Monthly,No,5.13,5,0,No,0.47,8.9,North America,Culture,0.43,0,Desktop,Auto,None,0.12,72,0.45,2024-01-23 05:54:16.429042,2025-01-22 05:54:16.429042,1,66,Male,Mobile App,Credit Card,No,Active
942,Digital,Monthly,Yes,0.0,29,2,No,0.57,8.55,Europe,Environment,0.55,2,Mobile,Auto,Newsletter Promo,0.21,-39,0.39,2024-12-23 05:54:16.429044,2025-12-23 05:54:16.429044,4,59,Female,Mobile App,Credit Card,No,Cancelled
943,Digital+Print,Annual,No,4.92,15,2,Yes,0.93,9.75,North America,Culture,0.83,1,Desktop,Auto,Newsletter Promo,0.37,51,0.18,2025-02-05 05:54:16.429046,2026-02-05 05:54:16.429046,3,22,Female,Mobile App,Credit Card,No,Active
944,Digital,Annual,Yes,3.51,1,1,Yes,0.83,8.21,Europe,Politics,0.76,2,Mobile,Auto,None,0.43,-55,-0.21,2024-09-21 05:54:16.429048,2025-09-21 05:54:16.429048,5,36,Female,Web,Credit Card,No,Active
945,Digital,Annual,Yes,1.19,22,0,Yes,0.32,12.63,North America,Politics,0.71,0,Desktop,Manual,Retention Offer,0.15,25,0.65,2024-03-17 05:54:16.429049,2025-03-17 05:54:16.429049,1,24,Female,Mobile App,Credit Card,No,Cancelled
946,Digital+Print,Monthly,No,1.39,17,0,No,0.24,8.42,North America,Politics,0.67,2,Mobile,Manual,Newsletter Promo,0.18,71,0.07,2022-09-26 05:54:16.429052,2023-09-26 05:54:16.429052,1,41,Female,Web,PayPal,No,Cancelled
947,Digital+Print,Monthly,Yes,5.51,9,1,No,0.26,16.37,Europe,Politics,0.89,1,Desktop,Auto,Retention Offer,0.46,-38,0.22,2023-08-21 05:54:16.429054,2024-08-20 05:54:16.429054,3,68,Female,Mobile App,Credit Card,No,Active
948,Digital,Monthly,Yes,1.58,23,0,No,0.5,15.86,North America,Technology,0.46,1,Mobile,Manual,Survey,0.36,-97,-0.56,2022-10-13 05:54:16.429056,2023-10-13 05:54:16.429056,4,59,Male,Web,Credit Card,No,Cancelled
949,Digital+Print,Monthly,Yes,1.27,23,0,No,0.74,6.43,Asia,Technology,0.61,1,Mobile,Auto,Retention Offer,0.05,-85,-0.91,2023-09-21 05:54:16.429058,2024-09-20 05:54:16.429058,5,36,Female,Mobile App,Credit Card,No,Cancelled
950,Digital+Print,Monthly,Yes,4.71,16,0,Yes,0.5,10.28,North America,Technology,0.41,1,Mobile,Manual,Newsletter Promo,0.31,78,0.46,2023-07-22 05:54:16.429060,2024-07-21 05:54:16.429060,2,28,Female,Mobile App,PayPal,No,Active
951,Digital,Monthly,Yes,3.51,12,1,No,0.07,7.4,North America,Technology,0.72,0,Mobile,Auto,None,0.07,-27,1.28,2024-02-24 05:54:16.429062,2025-02-23 05:54:16.429062,4,20,Female,Mobile App,PayPal,No,Active
952,Digital+Print,Monthly,Yes,1.59,23,0,Yes,0.72,8.69,Others,Politics,0.48,0,Desktop,Auto,None,0.23,11,0.25,2022-11-21 05:54:16.429064,2023-11-21 05:54:16.429064,1,47,Female,Web,PayPal,No,Cancelled
953,Digital,Monthly,Yes,3.32,17,3,No,0.81,18.01,Europe,Finance,0.53,2,Mobile,Auto,Retention Offer,0.15,0,0.46,2023-10-03 05:54:16.429066,2024-10-02 05:54:16.429066,4,60,Male,Mobile App,Credit Card,Yes,Active
954,Digital+Print,Annual,Yes,1.46,21,1,No,0.29,8.77,Asia,Technology,0.63,0,Mobile,Auto,Newsletter Promo,0.24,75,0.45,2023-12-03 05:54:16.429068,2024-12-02 05:54:16.429068,2,55,Male,Referral,PayPal,No,Active
955,Digital,Annual,Yes,4.65,12,0,No,0.66,11.44,North America,Finance,0.32,2,Desktop,Manual,Retention Offer,0.12,92,0.06,2025-02-09 05:54:16.429070,2026-02-09 05:54:16.429070,5,23,Female,Referral,PayPal,Yes,Active
956,Digital,Annual,Yes,4.59,16,0,No,0.43,12.17,Europe,Politics,0.36,1,Mobile,Auto,Newsletter Promo,0.49,96,-0.75,2022-11-25 05:54:16.429072,2023-11-25 05:54:16.429072,5,64,Male,Referral,Credit Card,No,Active
957,Digital,Monthly,Yes,3.8,4,1,No,0.89,6.0,Asia,Finance,0.78,0,Mobile,Auto,Retention Offer,0.42,-56,0.39,2025-02-23 05:54:16.429074,2026-02-23 05:54:16.429074,2,52,Male,Web,Credit Card,No,Active
958,Digital,Monthly,Yes,3.54,10,0,Yes,0.85,6.58,North America,Politics,0.6,0,Desktop,Auto,Newsletter Promo,0.33,30,0.79,2022-10-01 05:54:16.429076,2023-10-01 05:54:16.429076,2,39,Male,Web,PayPal,Yes,Active
959,Digital,Monthly,No,5.64,6,0,No,0.53,5.18,Asia,Politics,0.91,1,Mobile,Auto,None,0.3,-84,0.3,2024-10-28 05:54:16.429079,2025-10-28 05:54:16.429079,3,28,Male,Web,Debit Card,Yes,Active
960,Digital+Print,Annual,Yes,3.0,28,2,Yes,0.69,6.46,Europe,Culture,0.79,3,Mobile,Auto,None,0.06,64,-0.08,2025-02-22 05:54:16.429080,2026-02-22 05:54:16.429080,1,25,Male,Web,Debit Card,No,Active
961,Digital,Monthly,No,1.23,9,1,No,0.88,-1.4,North America,Culture,0.31,0,Mobile,Auto,None,0.17,-96,0.25,2023-01-15 05:54:16.429082,2024-01-15 05:54:16.429082,3,44,Female,Web,Credit Card,No,Cancelled
962,Digital,Monthly,Yes,3.67,16,1,Yes,0.5,12.18,Europe,Politics,0.73,1,Mobile,Auto,Newsletter Promo,0.47,74,0.01,2022-12-13 05:54:16.429084,2023-12-13 05:54:16.429084,4,46,Other,Mobile App,Debit Card,Yes,Active
963,Digital,Annual,Yes,6.13,14,1,No,0.31,18.22,Europe,Politics,0.37,2,Desktop,Manual,Newsletter Promo,0.48,-57,0.7,2024-10-03 05:54:16.429086,2025-10-03 05:54:16.429086,2,25,Male,Mobile App,Credit Card,No,Active
964,Digital+Print,Monthly,Yes,1.48,17,1,Yes,0.75,10.59,North America,Technology,0.85,1,Mobile,Auto,None,0.3,60,0.15,2025-03-06 05:54:16.429089,2026-03-06 05:54:16.429089,3,40,Male,Mobile App,Credit Card,No,Cancelled
965,Digital+Print,Monthly,Yes,2.46,22,1,No,0.22,4.33,Europe,Politics,0.99,0,Desktop,Auto,Retention Offer,0.14,-80,0.41,2024-09-20 05:54:16.429090,2025-09-20 05:54:16.429090,1,46,Female,Mobile App,Debit Card,No,Active
966,Digital+Print,Monthly,Yes,3.62,21,1,Yes,0.39,7.43,North America,Finance,0.67,1,Mobile,Auto,None,0.17,94,0.61,2024-09-05 05:54:16.429093,2025-09-05 05:54:16.429093,1,33,Male,Web,PayPal,No,Active
967,Digital+Print,Monthly,Yes,2.92,18,1,Yes,0.87,8.16,Europe,Politics,0.78,1,Mobile,Manual,None,0.27,-33,0.41,2022-11-22 05:54:16.429095,2023-11-22 05:54:16.429095,2,52,Female,Mobile App,PayPal,No,Active
968,Digital,Monthly,Yes,1.53,29,2,No,0.72,5.93,Asia,Politics,0.47,1,Mobile,Auto,None,0.11,-69,0.08,2023-08-26 05:54:16.429097,2024-08-25 05:54:16.429097,3,25,Male,Web,PayPal,No,Cancelled
969,Digital+Print,Monthly,Yes,4.68,25,2,No,0.4,13.44,Europe,Culture,0.61,1,Desktop,Auto,Newsletter Promo,0.04,-77,-0.71,2022-09-13 05:54:16.429099,2023-09-13 05:54:16.429099,5,25,Other,Web,PayPal,Yes,Active
970,Digital,Monthly,Yes,6.48,1,1,No,0.21,13.24,Others,Culture,0.9,1,Tablet,Manual,Newsletter Promo,0.4,62,0.27,2024-02-16 05:54:16.429101,2025-02-15 05:54:16.429101,2,62,Male,Web,Credit Card,No,Active
